SalePeriod,SaleDate,SalesPeriodType,Industry,DataType,ProductCategoryName,Quantity,Units,TOTAL_$
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),63.0,8,348.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Couriers,Vape Product,74.0,65,2832.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Buds,193.0,26,2182.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Concentrate (Each),8.0,8,325.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Infused (edible),68.0,54,1464.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Infused Beverage,9.0,5,163.6
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,6.0,3,145.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,49.0,30,748.0
2001-01-01 - 2026-04-12,2022-11-07,Historical,Adult-Use,Delivery Operators,Vape Product,20.0,19,1100.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Buds,615.0,107,5437.61
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),11.0,9,621.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Infused (edible),86.0,68,1671.5
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Infused Beverage,24.0,12,243.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,5.08,5,90.03
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,137.0,55,1608.94
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Shake/Trim,21.0,2,109.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),119.0,14,646.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Couriers,Vape Product,50.0,46,1874.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Buds,298.0,54,2965.5
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Concentrate (Each),6.0,6,262.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Infused (edible),50.0,42,1198.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Infused (non-edible),5.0,1,75.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Infused Beverage,2.0,2,31.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,7.0,4,157.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,40.25,20,577.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,1,50.0
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),7.0,1,42.5
2001-01-01 - 2026-04-12,2022-11-08,Historical,Adult-Use,Delivery Operators,Vape Product,39.0,28,1852.25
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Buds,606.0,103,5569.9
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),24.0,17,1009.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Infused (edible),99.0,77,2267.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Infused Beverage,30.0,12,258.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,17.69,9,524.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Kief,1.0,1,28.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,89.85,47,1251.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Shake/Trim,56.0,6,308.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),105.0,14,590.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Couriers,Vape Product,61.0,50,2278.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Buds,236.0,51,2708.5
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Concentrate (Each),5.0,4,189.2
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Infused (edible),90.0,70,2010.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Infused Beverage,5.0,2,43.52
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,2.6,2,50.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,32.5,13,391.53
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,1,100.0
2001-01-01 - 2026-04-12,2022-11-09,Historical,Adult-Use,Delivery Operators,Vape Product,51.0,42,2407.82
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Buds,536.5,96,5053.9
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Concentrate,4.0,4,180.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),12.0,11,596.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Infused (edible),84.0,73,1853.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Infused Beverage,34.0,11,249.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,11.18,11,270.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Kief,1.0,1,28.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,124.45,57,1723.99
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Shake/Trim,37.5,5,217.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),126.0,15,703.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Couriers,Vape Product,85.0,75,3636.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Buds,285.3,44,3011.25
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Concentrate (Each),14.0,12,696.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Infused (edible),45.0,35,1094.5
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Infused Beverage,1.0,1,19.2
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,4.6,4,123.5
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,56.75,35,857.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),14.0,2,85.0
2001-01-01 - 2026-04-12,2022-11-10,Historical,Adult-Use,Delivery Operators,Vape Product,59.0,56,2775.25
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Buds,643.5,110,6111.43
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),16.0,13,542.5
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Infused (edible),174.0,137,4154.5
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Infused Beverage,73.0,19,570.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,17.86,11,409.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,133.25,75,1826.75
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Shake/Trim,49.0,4,280.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),143.5,19,785.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Couriers,Vape Product,91.0,85,3916.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Buds,388.8,76,4447.54
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Concentrate (Each),12.0,11,581.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Infused (edible),61.0,48,1232.05
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Infused Beverage,53.0,14,279.15
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,11.8,7,277.0
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,76.8,42,1038.46
2001-01-01 - 2026-04-12,2022-11-11,Historical,Adult-Use,Delivery Operators,Vape Product,46.0,38,2477.75
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Buds,532.5,108,5036.22
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,1,45.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Concentrate (Bulk),0.7,1,60.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),25.0,20,975.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Infused (edible),106.0,89,2738.5
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Infused Beverage,29.0,13,281.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,5.81,4,164.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Kief,1.0,1,28.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,78.4,44,1105.75
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Shake/Trim,58.5,4,309.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),98.0,13,628.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Couriers,Vape Product,59.0,53,2236.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Buds,351.5,60,3883.54
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Concentrate (Each),4.0,4,193.5
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Infused (edible),82.0,56,1645.5
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Infused Beverage,10.0,8,120.5
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,13.6,6,295.0
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,67.8,47,978.96
2001-01-01 - 2026-04-12,2022-11-12,Historical,Adult-Use,Delivery Operators,Vape Product,48.0,41,2541.5
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Buds,534.5,91,4945.28
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,2,56.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),16.0,11,597.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Infused (edible),113.0,87,2770.5
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Infused Beverage,35.0,22,361.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,4.36,3,129.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,119.6,51,1564.07
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Shake/Trim,70.0,6,360.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),98.0,9,519.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Couriers,Vape Product,80.0,65,3177.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Buds,356.5,65,3944.94
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Concentrate (Each),11.0,10,522.28
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Infused (edible),79.0,66,1886.51
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Infused Beverage,12.0,10,189.26
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,17.2,9,390.0
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,66.0,46,972.44
2001-01-01 - 2026-04-12,2022-11-13,Historical,Adult-Use,Delivery Operators,Vape Product,48.0,38,2737.88
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Buds,648.0,98,5917.42
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,1,45.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),14.0,10,557.5
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Infused (edible),87.0,70,2080.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,60.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Infused Beverage,26.0,11,290.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,7.88,6,226.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Kief,1.0,1,28.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,70.4,41,905.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Shake/Trim,84.0,7,430.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),147.0,11,749.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Couriers,Vape Product,66.0,58,2637.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Buds,154.3,33,1870.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Concentrate (Each),3.0,3,154.5
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Infused (edible),51.0,35,1037.02
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,25.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Infused Beverage,8.0,5,101.6
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,10.8,6,265.0
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,82.75,33,1076.08
2001-01-01 - 2026-04-12,2022-11-14,Historical,Adult-Use,Delivery Operators,Vape Product,29.0,26,1620.02
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Buds,390.5,74,3321.96
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),28.0,18,1262.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Infused (edible),88.0,76,1980.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Infused Beverage,15.0,6,118.02
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,9.89,9,234.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,108.25,50,1466.88
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Shake/Trim,44.5,5,249.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),63.0,5,320.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Couriers,Vape Product,74.0,67,2873.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Buds,377.5,71,3207.73
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Concentrate (Each),14.0,11,506.4
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Infused (edible),83.0,65,1721.24
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Infused Beverage,40.0,13,264.56
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,3.3,3,91.38
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,41.05,27,530.7
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,2,75.0
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),14.0,2,74.38
2001-01-01 - 2026-04-12,2022-11-15,Historical,Adult-Use,Delivery Operators,Vape Product,66.0,56,2993.36
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Buds,697.0,118,6452.97
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Concentrate,1.5,2,81.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),17.0,15,622.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Infused (edible),94.0,81,2348.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Infused Beverage,7.0,4,64.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,12.92,10,385.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Kief,1.0,1,26.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,102.05000000000001,51,1333.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Shake/Trim,49.0,4,260.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),84.0,9,448.0
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Couriers,Vape Product,88.0,68,3445.01
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Buds,408.0,67,3776.8
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Concentrate (Each),10.0,7,381.32
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Infused (edible),102.0,71,2066.66
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Infused Beverage,31.0,10,156.2
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,3.5,2,71.38
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,46.75,32,591.4
2001-01-01 - 2026-04-12,2022-11-16,Historical,Adult-Use,Delivery Operators,Vape Product,59.0,50,2726.81
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Buds,680.8,109,6048.96
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),19.0,16,948.21
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Infused (edible),131.0,95,2930.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Infused Beverage,47.0,20,529.5
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,12.66,9,270.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,99.0,47,1373.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Shake/Trim,98.0,8,544.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),77.0,7,370.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Couriers,Vape Product,88.0,83,3580.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Buds,256.7,58,2596.63
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Concentrate (Each),16.0,10,473.86
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Infused (edible),102.0,77,2151.46
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Infused (non-edible),2.0,2,40.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Infused Beverage,9.0,6,120.8
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,10.8,6,241.38
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,30.0,21,420.3
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Shake/Trim,21.0,2,150.0
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),7.0,1,31.88
2001-01-01 - 2026-04-12,2022-11-17,Historical,Adult-Use,Delivery Operators,Vape Product,33.0,32,1424.37
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Buds,595.0,109,5756.88
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),11.0,8,425.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Infused (edible),160.0,119,3915.5
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),2.0,2,84.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Infused Beverage,46.0,20,428.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,3.16,4,89.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,94.4,42,1242.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Shake/Trim,56.0,5,300.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),112.0,10,588.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Couriers,Vape Product,123.0,101,5556.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Buds,344.8,80,3658.13
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Concentrate (Each),14.0,14,629.75
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Infused (edible),144.0,99,2970.58
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Infused Beverage,91.0,34,933.6
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,9.0,4,175.0
2001-01-01 - 2026-04-12,2022-11-18,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,53.75,34,814.61
